review_date,category,weekly_sentiment,rolling_avg,delta,alert
2023-03-27,Smart Devices,-1.0,-0.833,-0.125,Normal
2023-04-03,Smart Devices,-0.667,-0.833,0.0,Normal
2023-04-10,Smart Devices,0.0,-0.333,0.5,POSITIVE SPIKE
2023-04-17,Smart Devices,0.0,0.0,0.333,POSITIVE SPIKE
2023-04-24,Smart Devices,1.0,0.5,0.5,POSITIVE SPIKE
2023-05-01,Smart Devices,0.167,0.583,0.083,Normal
2023-05-08,Smart Devices,0.4,0.283,-0.3,TREND SHIFT
2023-05-15,Smart Devices,0.0,0.2,-0.083,Normal
2023-05-22,Smart Devices,1.0,0.5,0.3,TREND SHIFT
2023-05-29,Smart Devices,-0.333,0.333,-0.167,Normal
2023-06-05,Smart Devices,0.0,-0.167,-0.5,NEGATIVE SPIKE
2023-06-12,Smart Devices,-0.2,-0.1,0.067,Normal
2023-06-19,Smart Devices,0.0,-0.1,0.0,Normal
2023-06-26,Smart Devices,1.0,0.5,0.6,POSITIVE SPIKE
2023-07-03,Smart Devices,0.375,0.688,0.188,Normal
2023-07-10,Smart Devices,-0.333,0.021,-0.667,TREND SHIFT
2023-07-17,Smart Devices,0.0,-0.167,-0.188,Normal
2023-07-31,Smart Devices,-0.25,-0.125,0.042,Normal
2023-08-07,Smart Devices,0.2,-0.025,0.1,Normal
2023-08-14,Smart Devices,0.0,0.1,0.125,Normal
2023-08-21,Smart Devices,-0.25,-0.125,-0.225,TREND SHIFT
2023-08-28,Smart Devices,0.0,-0.125,0.0,Normal
2023-09-04,Smart Devices,0.25,0.125,0.25,POSITIVE SPIKE
2023-09-11,Smart Devices,-0.667,-0.208,-0.333,TREND SHIFT
2023-09-18,Smart Devices,-0.6,-0.633,-0.425,NEGATIVE SPIKE
2023-09-25,Smart Devices,-1.0,-0.8,-0.167,Normal
2023-10-02,Smart Devices,0.6,-0.2,0.6,TREND SHIFT
2023-10-09,Smart Devices,0.0,0.3,0.5,POSITIVE SPIKE
2023-10-16,Smart Devices,-0.5,-0.25,-0.55,TREND SHIFT
2023-10-23,Smart Devices,-0.333,-0.417,-0.167,Normal
2023-11-06,Smart Devices,1.0,0.333,0.75,TREND SHIFT
2023-11-13,Smart Devices,-0.25,0.375,0.042,Normal
2023-11-20,Smart Devices,1.0,0.375,0.0,Normal
2023-11-27,Smart Devices,0.0,0.5,0.125,Normal
2023-12-04,Smart Devices,0.0,0.0,-0.5,TREND SHIFT
2023-12-11,Smart Devices,0.143,0.071,0.071,Normal
2023-12-18,Smart Devices,-0.333,-0.095,-0.167,Normal
2023-12-25,Smart Devices,-0.25,-0.292,-0.196,Normal
2024-01-01,Smart Devices,0.0,-0.125,0.167,Normal
2024-01-08,Smart Devices,0.667,0.333,0.458,POSITIVE SPIKE
2024-01-15,Smart Devices,0.5,0.583,0.25,POSITIVE SPIKE
2024-01-22,Smart Devices,0.0,0.25,-0.333,TREND SHIFT
2024-02-05,Smart Devices,0.5,0.25,0.0,Normal
2024-02-19,Smart Devices,-1.0,-0.25,-0.5,NEGATIVE SPIKE
2024-02-26,Smart Devices,-0.75,-0.875,-0.625,NEGATIVE SPIKE
2024-03-04,Smart Devices,0.0,-0.375,0.5,TREND SHIFT
2024-03-11,Smart Devices,0.0,0.0,0.375,POSITIVE SPIKE
2024-03-18,Smart Devices,0.0,0.0,0.0,Normal
2024-03-25,Smart Devices,0.75,0.375,0.375,POSITIVE SPIKE
2024-04-01,Smart Devices,-0.4,0.175,-0.2,TREND SHIFT
2024-04-08,Smart Devices,-0.667,-0.533,-0.708,NEGATIVE SPIKE
2024-04-15,Smart Devices,-1.0,-0.833,-0.3,NEGATIVE SPIKE
2024-04-22,Smart Devices,-1.0,-1.0,-0.167,Normal
2024-04-29,Smart Devices,-0.5,-0.75,0.25,TREND SHIFT
2024-05-06,Smart Devices,0.0,-0.25,0.5,POSITIVE SPIKE
2024-05-13,Smart Devices,-0.75,-0.375,-0.125,Normal
2024-05-20,Smart Devices,-1.0,-0.875,-0.5,NEGATIVE SPIKE
2024-05-27,Smart Devices,0.0,-0.5,0.375,TREND SHIFT
2024-06-03,Smart Devices,0.5,0.25,0.75,POSITIVE SPIKE
2024-06-10,Smart Devices,-1.0,-0.25,-0.5,TREND SHIFT
2024-06-17,Smart Devices,0.5,-0.25,0.0,Normal
2024-06-24,Smart Devices,-1.0,-0.25,0.0,Normal
2024-07-01,Smart Devices,-1.0,-1.0,-0.75,NEGATIVE SPIKE
2024-07-08,Smart Devices,0.667,-0.167,0.833,TREND SHIFT
2024-07-15,Smart Devices,0.0,0.333,0.5,POSITIVE SPIKE
2024-07-22,Smart Devices,0.333,0.167,-0.167,Normal
2024-07-29,Smart Devices,-0.667,-0.167,-0.333,NEGATIVE SPIKE
2024-08-05,Smart Devices,0.0,-0.333,-0.167,Normal
2024-08-12,Smart Devices,0.333,0.167,0.5,TREND SHIFT
2024-08-19,Smart Devices,1.0,0.667,0.5,POSITIVE SPIKE
2024-08-26,Smart Devices,0.167,0.583,-0.083,Normal
2024-09-02,Smart Devices,0.0,0.083,-0.5,NEGATIVE SPIKE
2024-09-09,Smart Devices,0.333,0.167,0.083,Normal
2024-09-16,Smart Devices,-0.5,-0.083,-0.25,TREND SHIFT
2024-09-23,Smart Devices,-1.0,-0.75,-0.667,NEGATIVE SPIKE
2024-09-30,Smart Devices,-0.5,-0.75,0.0,Normal
2024-10-07,Smart Devices,0.333,-0.083,0.667,POSITIVE SPIKE
2024-10-14,Smart Devices,0.333,0.333,0.417,POSITIVE SPIKE
2024-10-21,Smart Devices,0.0,0.167,-0.167,Normal
2024-10-28,Smart Devices,-1.0,-0.5,-0.667,NEGATIVE SPIKE
2024-11-04,Smart Devices,1.0,0.0,0.5,TREND SHIFT
2024-11-11,Smart Devices,-0.5,0.25,0.25,POSITIVE SPIKE
2024-11-18,Smart Devices,-1.0,-0.75,-1.0,TREND SHIFT
2024-11-25,Smart Devices,-0.333,-0.667,0.083,Normal
2020-12-28,Software,0.333,0.333,,Normal
2021-01-04,Software,0.0,0.167,-0.167,Normal
2021-01-11,Software,0.364,0.182,0.015,Normal
2021-01-18,Software,0.714,0.539,0.357,POSITIVE SPIKE
2021-01-25,Software,0.786,0.75,0.211,POSITIVE SPIKE
2021-02-01,Software,0.667,0.726,-0.024,Normal
2021-02-08,Software,0.556,0.611,-0.115,Normal
2021-02-15,Software,0.625,0.59,-0.021,Normal
2021-02-22,Software,0.5,0.562,-0.028,Normal
2021-03-01,Software,0.333,0.417,-0.146,Normal
2021-03-08,Software,-0.25,0.042,-0.375,NEGATIVE SPIKE
2021-03-15,Software,0.714,0.232,0.19,Normal
2021-03-22,Software,0.417,0.565,0.333,POSITIVE SPIKE
2021-03-29,Software,1.0,0.708,0.143,Normal
2021-04-05,Software,0.625,0.812,0.104,Normal
2021-04-12,Software,0.8,0.712,-0.1,Normal
2021-04-19,Software,0.8,0.8,0.088,Normal
2021-04-26,Software,0.5,0.65,-0.15,Normal
2021-05-03,Software,0.7,0.6,-0.05,Normal
2021-05-10,Software,0.231,0.465,-0.135,Normal
2021-05-17,Software,0.889,0.56,0.094,Normal
2021-05-24,Software,0.333,0.611,0.051,Normal
2021-05-31,Software,1.0,0.667,0.056,Normal
2021-06-07,Software,0.6,0.8,0.133,Normal
2021-06-14,Software,0.917,0.758,-0.042,Normal
2021-06-21,Software,0.8,0.858,0.1,Normal
2021-06-28,Software,1.0,0.9,0.042,Normal
2021-07-05,Software,0.429,0.714,-0.186,Normal
2021-07-12,Software,0.833,0.631,-0.083,Normal
2021-07-19,Software,0.8,0.817,0.186,Normal
2021-07-26,Software,1.0,0.9,0.083,Normal
2021-08-02,Software,0.6,0.8,-0.1,Normal
2021-08-09,Software,0.8,0.7,-0.1,Normal
2021-08-16,Software,0.0,0.4,-0.3,NEGATIVE SPIKE
2021-08-23,Software,0.25,0.125,-0.275,NEGATIVE SPIKE
2021-08-30,Software,0.667,0.458,0.333,TREND SHIFT
2021-09-06,Software,1.0,0.833,0.375,POSITIVE SPIKE
2021-09-13,Software,0.692,0.846,0.013,Normal
2021-09-20,Software,1.0,0.846,0.0,Normal
2021-09-27,Software,0.714,0.857,0.011,Normal
2021-10-04,Software,1.0,0.857,0.0,Normal
2021-10-11,Software,0.6,0.8,-0.057,Normal
2021-10-18,Software,0.6,0.6,-0.2,Normal
2021-10-25,Software,0.667,0.633,0.033,Normal
2021-11-01,Software,0.9,0.783,0.15,Normal
2021-11-08,Software,0.714,0.807,0.024,Normal
2021-11-15,Software,0.846,0.78,-0.027,Normal
2021-11-22,Software,1.0,0.923,0.143,Normal
2021-11-29,Software,0.286,0.643,-0.28,TREND SHIFT
2021-12-06,Software,0.75,0.518,-0.125,Normal
2021-12-13,Software,0.083,0.417,-0.101,Normal
2021-12-20,Software,0.5,0.292,-0.125,Normal
2021-12-27,Software,0.5,0.5,0.208,TREND SHIFT
2022-01-03,Software,0.6,0.55,0.05,Normal
2022-01-10,Software,0.333,0.467,-0.083,Normal
2022-01-17,Software,0.8,0.567,0.1,Normal
2022-01-24,Software,0.636,0.718,0.152,Normal
2022-01-31,Software,0.833,0.735,0.017,Normal
2022-02-07,Software,0.833,0.833,0.098,Normal
2022-02-14,Software,0.625,0.729,-0.104,Normal
2022-02-21,Software,0.667,0.646,-0.083,Normal
2022-02-28,Software,1.0,0.833,0.188,Normal
2022-03-07,Software,0.4,0.7,-0.133,Normal
2022-03-14,Software,0.714,0.557,-0.143,Normal
2022-03-21,Software,0.778,0.746,0.189,Normal
2022-03-28,Software,0.167,0.472,-0.274,TREND SHIFT
2022-04-04,Software,0.75,0.458,-0.014,Normal
2022-04-11,Software,0.444,0.597,0.139,Normal
2022-04-18,Software,0.333,0.389,-0.208,TREND SHIFT
2022-04-25,Software,1.0,0.667,0.278,TREND SHIFT
2022-05-02,Software,0.667,0.833,0.167,Normal
2022-05-09,Software,0.727,0.697,-0.136,Normal
2022-05-16,Software,0.75,0.739,0.042,Normal
2022-05-23,Software,0.75,0.75,0.011,Normal
2022-05-30,Software,0.75,0.75,0.0,Normal
2022-06-06,Software,0.636,0.693,-0.057,Normal
2022-06-13,Software,0.333,0.485,-0.208,NEGATIVE SPIKE
2022-06-20,Software,0.75,0.542,0.057,Normal
2022-06-27,Software,0.143,0.446,-0.095,Normal
2022-07-04,Software,0.455,0.299,-0.148,Normal
2022-07-11,Software,0.333,0.394,0.095,Normal
2022-07-18,Software,1.0,0.667,0.273,POSITIVE SPIKE
2022-07-25,Software,0.875,0.938,0.271,POSITIVE SPIKE
2022-08-01,Software,0.6,0.738,-0.2,Normal
2022-08-08,Software,0.545,0.573,-0.165,Normal
2022-08-15,Software,0.846,0.696,0.123,Normal
2022-08-22,Software,0.889,0.868,0.172,Normal
2022-08-29,Software,-1.0,-0.056,-0.923,TREND SHIFT
2022-09-05,Software,0.667,-0.167,-0.111,Normal
2022-09-12,Software,0.556,0.611,0.778,TREND SHIFT
2022-09-19,Software,0.462,0.509,-0.103,Normal
2022-09-26,Software,0.556,0.509,0.0,Normal
2022-10-03,Software,0.6,0.578,0.069,Normal
2022-10-10,Software,0.769,0.685,0.107,Normal
2022-10-17,Software,0.556,0.662,-0.022,Normal
2022-10-24,Software,0.8,0.678,0.015,Normal
2022-10-31,Software,0.667,0.733,0.056,Normal
2022-11-07,Software,0.333,0.5,-0.233,TREND SHIFT
2022-11-14,Software,0.455,0.394,-0.106,Normal
2022-11-21,Software,0.7,0.577,0.183,Normal
2022-11-28,Software,0.769,0.735,0.157,Normal
2022-12-05,Software,1.0,0.885,0.15,Normal
2022-12-12,Software,0.556,0.778,-0.107,Normal
2022-12-19,Software,0.4,0.478,-0.3,NEGATIVE SPIKE
2022-12-26,Software,0.667,0.533,0.056,Normal
2023-01-02,Software,0.818,0.742,0.209,POSITIVE SPIKE
2023-01-09,Software,0.667,0.742,0.0,Normal
2023-01-16,Software,0.714,0.69,-0.052,Normal
2023-01-23,Software,0.909,0.812,0.121,Normal
2023-01-30,Software,0.615,0.762,-0.049,Normal
2023-02-06,Software,1.0,0.808,0.045,Normal
2023-02-13,Software,0.667,0.833,0.026,Normal
2023-02-20,Software,0.8,0.733,-0.1,Normal
2023-02-27,Software,0.625,0.712,-0.021,Normal
2023-03-06,Software,0.778,0.701,-0.011,Normal
2023-03-13,Software,0.714,0.746,0.045,Normal
2023-03-20,Software,1.0,0.857,0.111,Normal
2023-03-27,Software,0.6,0.8,-0.057,Normal
2023-04-03,Software,0.909,0.755,-0.045,Normal
2023-04-10,Software,0.7,0.805,0.05,Normal
2023-04-17,Software,0.8,0.75,-0.055,Normal
2023-04-24,Software,0.818,0.809,0.059,Normal
2023-05-01,Software,0.8,0.809,0.0,Normal
2023-05-08,Software,0.667,0.733,-0.076,Normal
2023-05-15,Software,0.571,0.619,-0.114,Normal
2023-05-22,Software,0.429,0.5,-0.119,Normal
2023-05-29,Software,0.833,0.631,0.131,Normal
2023-06-05,Software,1.0,0.917,0.286,POSITIVE SPIKE
2023-06-12,Software,0.556,0.778,-0.139,Normal
2023-06-19,Software,0.4,0.478,-0.3,NEGATIVE SPIKE
2023-06-26,Software,0.75,0.575,0.097,Normal
2023-07-03,Software,0.833,0.792,0.217,POSITIVE SPIKE
2023-07-10,Software,0.75,0.792,0.0,Normal
2023-07-17,Software,0.6,0.675,-0.117,Normal
2023-07-24,Software,1.0,0.8,0.125,Normal
2023-07-31,Software,0.857,0.929,0.129,Normal
2023-08-07,Software,0.833,0.845,-0.083,Normal
2023-08-14,Software,0.25,0.542,-0.304,NEGATIVE SPIKE
2023-08-21,Software,0.286,0.268,-0.274,NEGATIVE SPIKE
2023-08-28,Software,0.5,0.393,0.125,Normal
2023-09-04,Software,1.0,0.75,0.357,POSITIVE SPIKE
2023-09-11,Software,0.4,0.7,-0.05,Normal
2023-09-18,Software,1.0,0.7,0.0,Normal
2023-09-25,Software,1.0,1.0,0.3,POSITIVE SPIKE
2023-10-02,Software,0.444,0.722,-0.278,TREND SHIFT
2023-10-09,Software,0.769,0.607,-0.115,Normal
2023-10-16,Software,1.0,0.885,0.278,TREND SHIFT
2023-10-23,Software,0.778,0.889,0.004,Normal
2023-10-30,Software,1.0,0.889,0.0,Normal
2023-11-06,Software,0.25,0.625,-0.264,NEGATIVE SPIKE
2023-11-13,Software,0.6,0.425,-0.2,NEGATIVE SPIKE
2023-11-20,Software,0.462,0.531,0.106,Normal
2023-11-27,Software,0.429,0.445,-0.086,Normal
2023-12-04,Software,0.818,0.623,0.178,Normal
2023-12-11,Software,1.0,0.909,0.286,POSITIVE SPIKE
2023-12-18,Software,1.0,1.0,0.091,Normal
2023-12-25,Software,0.636,0.818,-0.182,Normal
2024-01-01,Software,-0.167,0.235,-0.583,NEGATIVE SPIKE
2024-01-08,Software,0.333,0.083,-0.152,Normal
2024-01-15,Software,0.5,0.417,0.333,TREND SHIFT
2024-01-22,Software,0.727,0.614,0.197,Normal
2024-01-29,Software,1.0,0.864,0.25,POSITIVE SPIKE
2024-02-05,Software,0.556,0.778,-0.086,Normal
2024-02-12,Software,1.0,0.778,0.0,Normal
2024-02-19,Software,0.846,0.923,0.145,Normal
2024-02-26,Software,1.0,0.923,0.0,Normal
2024-03-04,Software,1.0,1.0,0.077,Normal
2024-03-11,Software,0.75,0.875,-0.125,Normal
2024-03-18,Software,1.0,0.875,0.0,Normal
2024-03-25,Software,0.727,0.864,-0.011,Normal
2024-04-01,Software,0.5,0.614,-0.25,NEGATIVE SPIKE
2024-04-08,Software,0.667,0.583,-0.03,Normal
2024-04-15,Software,0.857,0.762,0.179,Normal
2024-04-22,Software,1.0,0.929,0.167,Normal
2024-04-29,Software,0.6,0.8,-0.129,Normal
2024-05-06,Software,0.714,0.657,-0.143,Normal
2024-05-13,Software,0.714,0.714,0.057,Normal
2024-05-20,Software,0.583,0.649,-0.065,Normal
2024-05-27,Software,0.154,0.369,-0.28,NEGATIVE SPIKE
2024-06-03,Software,0.5,0.327,-0.042,Normal
2024-06-10,Software,0.5,0.5,0.173,Normal
2024-06-17,Software,0.667,0.583,0.083,Normal
2024-06-24,Software,1.0,0.833,0.25,POSITIVE SPIKE
2024-07-01,Software,0.333,0.667,-0.167,Normal
2024-07-08,Software,0.667,0.5,-0.167,Normal
2024-07-15,Software,0.833,0.75,0.25,TREND SHIFT
2024-07-22,Software,1.0,0.917,0.167,Normal
2024-07-29,Software,0.818,0.909,-0.008,Normal
2024-08-05,Software,0.2,0.509,-0.4,NEGATIVE SPIKE
2024-08-12,Software,0.5,0.35,-0.159,Normal
2024-08-19,Software,0.778,0.639,0.289,TREND SHIFT
2024-08-26,Software,1.0,0.889,0.25,POSITIVE SPIKE
2024-09-02,Software,1.0,1.0,0.111,Normal
2024-09-09,Software,0.6,0.8,-0.2,Normal
2024-09-16,Software,0.857,0.729,-0.071,Normal
2024-09-23,Software,1.0,0.929,0.2,TREND SHIFT
2024-09-30,Software,0.778,0.889,-0.04,Normal
2024-10-07,Software,0.375,0.576,-0.312,NEGATIVE SPIKE
2024-10-14,Software,0.5,0.438,-0.139,Normal
2024-10-21,Software,0.833,0.667,0.229,TREND SHIFT
2024-10-28,Software,1.0,0.917,0.25,POSITIVE SPIKE
2024-11-04,Software,1.0,1.0,0.083,Normal
2024-11-11,Software,0.636,0.818,-0.182,Normal
2024-11-18,Software,0.286,0.461,-0.357,NEGATIVE SPIKE
2024-11-25,Software,0.714,0.5,0.039,Normal
2024-12-02,Software,0.8,0.757,0.257,POSITIVE SPIKE
2024-12-09,Software,0.389,0.594,-0.163,Normal
2024-12-16,Software,0.778,0.583,-0.011,Normal
2024-12-23,Software,0.917,0.847,0.264,TREND SHIFT
2024-12-30,Software,0.333,0.625,-0.222,TREND SHIFT
2020-12-28,TV_Audio_Entertainment,0.0,0.0,,Normal
2021-01-04,TV_Audio_Entertainment,0.25,0.125,0.125,Normal
2021-01-11,TV_Audio_Entertainment,0.667,0.458,0.333,POSITIVE SPIKE
2021-01-18,TV_Audio_Entertainment,1.0,0.833,0.375,POSITIVE SPIKE
2021-01-25,TV_Audio_Entertainment,0.6,0.8,-0.033,Normal
2021-02-01,TV_Audio_Entertainment,0.909,0.755,-0.045,Normal
2021-02-08,TV_Audio_Entertainment,1.0,0.955,0.2,TREND SHIFT
2021-02-15,TV_Audio_Entertainment,0.875,0.938,-0.017,Normal
2021-02-22,TV_Audio_Entertainment,0.667,0.771,-0.167,Normal
2021-03-01,TV_Audio_Entertainment,1.0,0.833,0.062,Normal
2021-03-08,TV_Audio_Entertainment,1.0,1.0,0.167,Normal
2021-03-15,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2021-03-22,TV_Audio_Entertainment,0.667,0.833,-0.167,Normal
2021-03-29,TV_Audio_Entertainment,0.6,0.633,-0.2,Normal
2021-04-05,TV_Audio_Entertainment,0.6,0.6,-0.033,Normal
2021-04-12,TV_Audio_Entertainment,1.0,0.8,0.2,TREND SHIFT
2021-04-19,TV_Audio_Entertainment,0.714,0.857,0.057,Normal
2021-04-26,TV_Audio_Entertainment,1.0,0.857,0.0,Normal
2021-05-03,TV_Audio_Entertainment,1.0,1.0,0.143,Normal
2021-05-10,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2021-05-17,TV_Audio_Entertainment,0.5,0.75,-0.25,NEGATIVE SPIKE
2021-05-24,TV_Audio_Entertainment,0.667,0.583,-0.167,Normal
2021-05-31,TV_Audio_Entertainment,0.714,0.69,0.107,Normal
2021-06-07,TV_Audio_Entertainment,1.0,0.857,0.167,Normal
2021-06-14,TV_Audio_Entertainment,1.0,1.0,0.143,Normal
2021-06-21,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2021-06-28,TV_Audio_Entertainment,0.714,0.857,-0.143,Normal
2021-07-05,TV_Audio_Entertainment,0.714,0.714,-0.143,Normal
2021-07-12,TV_Audio_Entertainment,1.0,0.857,0.143,Normal
2021-07-19,TV_Audio_Entertainment,0.714,0.857,0.0,Normal
2021-07-26,TV_Audio_Entertainment,0.75,0.732,-0.125,Normal
2021-08-02,TV_Audio_Entertainment,0.8,0.775,0.043,Normal
2021-08-09,TV_Audio_Entertainment,0.667,0.733,-0.042,Normal
2021-08-16,TV_Audio_Entertainment,0.667,0.667,-0.067,Normal
2021-08-23,TV_Audio_Entertainment,0.714,0.69,0.024,Normal
2021-08-30,TV_Audio_Entertainment,1.0,0.857,0.167,Normal
2021-09-06,TV_Audio_Entertainment,1.0,1.0,0.143,Normal
2021-09-13,TV_Audio_Entertainment,0.7,0.85,-0.15,Normal
2021-09-20,TV_Audio_Entertainment,1.0,0.85,0.0,Normal
2021-09-27,TV_Audio_Entertainment,1.0,1.0,0.15,Normal
2021-10-04,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2021-10-11,TV_Audio_Entertainment,0.667,0.833,-0.167,Normal
2021-10-18,TV_Audio_Entertainment,0.8,0.733,-0.1,Normal
2021-10-25,TV_Audio_Entertainment,0.667,0.733,0.0,Normal
2021-11-01,TV_Audio_Entertainment,1.0,0.833,0.1,Normal
2021-11-08,TV_Audio_Entertainment,1.0,1.0,0.167,Normal
2021-11-15,TV_Audio_Entertainment,0.6,0.8,-0.2,Normal
2021-11-22,TV_Audio_Entertainment,0.0,0.3,-0.5,NEGATIVE SPIKE
2021-11-29,TV_Audio_Entertainment,0.8,0.4,0.1,Normal
2021-12-06,TV_Audio_Entertainment,1.0,0.9,0.5,POSITIVE SPIKE
2021-12-13,TV_Audio_Entertainment,0.0,0.5,-0.4,TREND SHIFT
2021-12-20,TV_Audio_Entertainment,1.0,0.5,0.0,Normal
2021-12-27,TV_Audio_Entertainment,0.5,0.75,0.25,POSITIVE SPIKE
2022-01-03,TV_Audio_Entertainment,1.0,0.75,0.0,Normal
2022-01-10,TV_Audio_Entertainment,0.8,0.9,0.15,Normal
2022-01-17,TV_Audio_Entertainment,0.818,0.809,-0.091,Normal
2022-01-24,TV_Audio_Entertainment,1.0,0.909,0.1,Normal
2022-01-31,TV_Audio_Entertainment,0.889,0.944,0.035,Normal
2022-02-07,TV_Audio_Entertainment,1.0,0.944,0.0,Normal
2022-02-14,TV_Audio_Entertainment,0.6,0.8,-0.144,Normal
2022-02-21,TV_Audio_Entertainment,1.0,0.8,0.0,Normal
2022-02-28,TV_Audio_Entertainment,0.75,0.875,0.075,Normal
2022-03-07,TV_Audio_Entertainment,1.0,0.875,0.0,Normal
2022-03-14,TV_Audio_Entertainment,0.667,0.833,-0.042,Normal
2022-03-21,TV_Audio_Entertainment,1.0,0.833,0.0,Normal
2022-03-28,TV_Audio_Entertainment,-0.25,0.375,-0.458,NEGATIVE SPIKE
2022-04-04,TV_Audio_Entertainment,1.0,0.375,0.0,Normal
2022-04-11,TV_Audio_Entertainment,-0.333,0.333,-0.042,Normal
2022-04-18,TV_Audio_Entertainment,1.0,0.333,0.0,Normal
2022-04-25,TV_Audio_Entertainment,1.0,1.0,0.667,POSITIVE SPIKE
2022-05-02,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2022-05-09,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2022-05-16,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2022-05-23,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2022-05-30,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2022-06-06,TV_Audio_Entertainment,-0.2,0.4,-0.6,NEGATIVE SPIKE
2022-06-13,TV_Audio_Entertainment,1.0,0.4,0.0,Normal
2022-06-20,TV_Audio_Entertainment,0.857,0.929,0.529,POSITIVE SPIKE
2022-06-27,TV_Audio_Entertainment,1.0,0.929,0.0,Normal
2022-07-04,TV_Audio_Entertainment,1.0,1.0,0.071,Normal
2022-07-11,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2022-07-18,TV_Audio_Entertainment,0.333,0.667,-0.333,NEGATIVE SPIKE
2022-07-25,TV_Audio_Entertainment,0.286,0.31,-0.357,NEGATIVE SPIKE
2022-08-01,TV_Audio_Entertainment,1.0,0.643,0.333,TREND SHIFT
2022-08-08,TV_Audio_Entertainment,1.0,1.0,0.357,POSITIVE SPIKE
2022-08-15,TV_Audio_Entertainment,0.5,0.75,-0.25,TREND SHIFT
2022-08-22,TV_Audio_Entertainment,0.625,0.562,-0.188,Normal
2022-08-29,TV_Audio_Entertainment,1.0,0.812,0.25,TREND SHIFT
2022-09-05,TV_Audio_Entertainment,0.444,0.722,-0.09,Normal
2022-09-12,TV_Audio_Entertainment,1.0,0.722,0.0,Normal
2022-09-19,TV_Audio_Entertainment,0.6,0.8,0.078,Normal
2022-09-26,TV_Audio_Entertainment,1.0,0.8,0.0,Normal
2022-10-03,TV_Audio_Entertainment,0.167,0.583,-0.217,NEGATIVE SPIKE
2022-10-10,TV_Audio_Entertainment,0.0,0.083,-0.5,NEGATIVE SPIKE
2022-10-17,TV_Audio_Entertainment,1.0,0.5,0.417,TREND SHIFT
2022-10-24,TV_Audio_Entertainment,0.571,0.786,0.286,POSITIVE SPIKE
2022-10-31,TV_Audio_Entertainment,0.222,0.397,-0.389,TREND SHIFT
2022-11-07,TV_Audio_Entertainment,0.667,0.444,0.048,Normal
2022-11-14,TV_Audio_Entertainment,0.75,0.708,0.264,POSITIVE SPIKE
2022-11-21,TV_Audio_Entertainment,1.0,0.875,0.167,Normal
2022-11-28,TV_Audio_Entertainment,0.714,0.857,-0.018,Normal
2022-12-05,TV_Audio_Entertainment,1.0,0.857,0.0,Normal
2022-12-12,TV_Audio_Entertainment,1.0,1.0,0.143,Normal
2022-12-19,TV_Audio_Entertainment,0.333,0.667,-0.333,TREND SHIFT
2022-12-26,TV_Audio_Entertainment,0.833,0.583,-0.083,Normal
2023-01-02,TV_Audio_Entertainment,0.5,0.667,0.083,Normal
2023-01-09,TV_Audio_Entertainment,1.0,0.75,0.083,Normal
2023-01-16,TV_Audio_Entertainment,1.0,1.0,0.25,POSITIVE SPIKE
2023-01-23,TV_Audio_Entertainment,0.0,0.5,-0.5,TREND SHIFT
2023-01-30,TV_Audio_Entertainment,1.0,0.5,0.0,Normal
2023-02-06,TV_Audio_Entertainment,0.714,0.857,0.357,POSITIVE SPIKE
2023-02-13,TV_Audio_Entertainment,1.0,0.857,0.0,Normal
2023-02-20,TV_Audio_Entertainment,0.667,0.833,-0.024,Normal
2023-02-27,TV_Audio_Entertainment,1.0,0.833,0.0,Normal
2023-03-06,TV_Audio_Entertainment,1.0,1.0,0.167,Normal
2023-03-13,TV_Audio_Entertainment,0.875,0.938,-0.062,Normal
2023-03-20,TV_Audio_Entertainment,0.75,0.812,-0.125,Normal
2023-03-27,TV_Audio_Entertainment,1.0,0.875,0.062,Normal
2023-04-03,TV_Audio_Entertainment,0.556,0.778,-0.097,Normal
2023-04-10,TV_Audio_Entertainment,0.714,0.635,-0.143,Normal
2023-04-17,TV_Audio_Entertainment,-0.333,0.19,-0.444,NEGATIVE SPIKE
2023-04-24,TV_Audio_Entertainment,1.0,0.333,0.143,Normal
2023-05-01,TV_Audio_Entertainment,1.0,1.0,0.667,POSITIVE SPIKE
2023-05-08,TV_Audio_Entertainment,0.5,0.75,-0.25,TREND SHIFT
2023-05-15,TV_Audio_Entertainment,0.75,0.625,-0.125,Normal
2023-05-22,TV_Audio_Entertainment,1.0,0.875,0.25,TREND SHIFT
2023-05-29,TV_Audio_Entertainment,0.857,0.929,0.054,Normal
2023-06-05,TV_Audio_Entertainment,0.6,0.729,-0.2,TREND SHIFT
2023-06-12,TV_Audio_Entertainment,1.0,0.8,0.071,Normal
2023-06-19,TV_Audio_Entertainment,1.0,1.0,0.2,Normal
2023-06-26,TV_Audio_Entertainment,0.5,0.75,-0.25,TREND SHIFT
2023-07-03,TV_Audio_Entertainment,1.0,0.75,0.0,Normal
